Index,Kelas,Skenario,Deletion (↓),Insertion (↑),Robustness (↑),Sparsity (↑),Cost (Sec) (↓)
1067,MildDemented,SCN-02: LIME (n=100),0.10175761280406731,0.06743266807989129,0.6973857380219424,0.02170360331632653,0.9309651851654053
1067,MildDemented,SCN-02: LIME (n=500),0.1254307225361117,0.07652147260414494,0.7955552902055354,0.02170360331632653,4.044679880142212
1067,MildDemented,SCN-02: LIME (n=2000),0.11955224046650981,0.07091507627956162,0.8241052839149103,0.02170360331632653,17.4963219165802
1067,MildDemented,SCN-03: SHAP (e=100),0.6546548411250115,0.34287235233932734,0.9253049478490148,0.0625,0.6799628734588623
1067,MildDemented,SCN-03: SHAP (e=500),0.6074592113494873,0.2671563162002712,0.9644063462686343,0.046875,2.940927505493164
1067,MildDemented,SCN-03: SHAP (e=2000),0.2387270754901692,0.17583053505950372,0.9566064793541372,0.0390625,12.245282173156738
312,MildDemented,SCN-01: Grad-CAM,0.5480698511004448,0.9172284677624701,0.9458504915237427,0.8559669961734694,0.01726055145263672
312,MildDemented,SCN-02: LIME (n=100),0.0857697609843747,0.23685756780557762,0.8937763631801608,0.033203125,0.9261620044708252
312,MildDemented,SCN-02: LIME (n=500),0.06913745088877477,0.19037812412425406,0.8910870838101417,0.030074139030612245,4.6283650398254395
312,MildDemented,SCN-02: LIME (n=2000),0.07108201349180944,0.08610074342041116,0.8777471270610668,0.024453922193877552,16.701218843460083
312,MildDemented,SCN-03: SHAP (e=100),0.5393230617046356,0.8813634559512139,0.9039810723007864,0.8125,0.6896040439605713
312,MildDemented,SCN-03: SHAP (e=500),0.5378351986408234,0.8577908694744111,0.8002184482099197,0.96875,3.1422314643859863
312,MildDemented,SCN-03: SHAP (e=2000),0.11746883594896643,0.4119054291397332,0.7268852966203906,0.98046875,12.310627937316895
1110,MildDemented,SCN-01: Grad-CAM,0.6551278904080392,0.9563606664538384,0.9468315243721008,0.8392657844387755,0.021809816360473633
1110,MildDemented,SCN-02: LIME (n=100),0.16989636539585717,0.14903102303997,0.9435606060444207,0.13261320153061223,1.2243528366088867
1110,MildDemented,SCN-02: LIME (n=500),0.28913956351589715,0.3561917751678265,0.9420327055922624,0.323062818877551,4.036164283752441
1110,MildDemented,SCN-02: LIME (n=2000),0.34120457181707026,0.3782110259740875,0.9359721909867997,0.4985451211734694,16.45309281349182
1110,MildDemented,SCN-03: SHAP (e=100),0.586628207564354,0.9294940933585167,0.7259721577911158,0.625,0.7352020740509033
1110,MildDemented,SCN-03: SHAP (e=500),0.6643906340003015,0.8700107201933862,0.835454535324348,0.671875,2.9298388957977295
1110,MildDemented,SCN-03: SHAP (e=2000),0.3809541776776314,0.897652904689312,0.8576385638047139,0.1328125,11.99898910522461
1032,MildDemented,SCN-01: Grad-CAM,0.37835023300722237,0.8988637581467628,0.9959040880203247,0.8524992028061225,0.018765687942504883
1032,MildDemented,SCN-02: LIME (n=100),0.06751821999205276,0.17728050322257327,0.8841266454729033,0.22765864158163265,0.9228174686431885
1032,MildDemented,SCN-02: LIME (n=500),0.14838788537017533,0.1840559356825906,0.7898477408718555,0.11656967474489796,4.0384838581085205
1032,MildDemented,SCN-02: LIME (n=2000),0.19877434069057925,0.08673005735472543,0.8913979254688805,0.07015306122448979,17.10929775238037
1032,MildDemented,SCN-03: SHAP (e=100),0.4503497786819935,0.8401578351855279,0.7907251728117406,0.03125,0.6604006290435791
1032,MildDemented,SCN-03: SHAP (e=500),0.34755035340785984,0.46606333311647186,0.7985839766986863,0.0078125,2.9256041049957275
1032,MildDemented,SCN-03: SHAP (e=2000),0.2399557318072766,0.24174213707447048,0.9341014383935305,0.015625,12.13423490524292
993,MildDemented,SCN-01: Grad-CAM,0.38629837874323125,0.7116678847000002,0.9153831005096436,0.805046237244898,0.018480777740478516
993,MildDemented,SCN-02: LIME (n=100),0.15160012727428693,0.3363487312803044,0.8612240391502979,0.025928730867346938,0.9375691413879395
993,MildDemented,SCN-02: LIME (n=500),0.07439732308610339,0.739449656009674,0.947231036401758,0.06489158163265306,5.109678745269775
993,MildDemented,SCN-02: LIME (n=2000),0.13064663897367837,0.8620208665728569,0.9636533835374395,0.052634725765306124,16.764958143234253
993,MildDemented,SCN-03: SHAP (e=100),0.5240197122097016,0.8739843413233757,0.9624486332617119,0.625,0.6484816074371338
993,MildDemented,SCN-03: SHAP (e=500),0.44138519056141384,0.7498232200741768,0.9072424154405297,0.015625,3.15309739112854
993,MildDemented,SCN-03: SHAP (e=2000),0.1569512379355729,0.6534063296508975,0.9874843272473516,0.0390625,12.016231060028076
